Source,Target,ID,Label,Interval,Weight,Type
1813,3814,2628,,,1,Directed
1815,2107,2629,,,1,Directed
1815,3022,2630,,,1,Directed
1818,2708,2631,,,1,Directed
1820,3942,2632,,,1,Directed
1821,1930,2633,,,1,Directed
1821,3439,2634,,,1,Directed
1823,3573,2635,,,1,Directed
1824,2528,2636,,,1,Directed
1824,3270,2637,,,1,Directed
1825,3575,2638,,,1,Directed
1827,2225,2639,,,1,Directed
1829,3948,2640,,,1,Directed
1831,3300,2641,,,1,Directed
1831,3717,2642,,,1,Directed
1832,2317,2643,,,1,Directed
1833,2840,2644,,,1,Directed
1833,3161,2645,,,1,Directed
1834,3942,2646,,,1,Directed
1834,2792,2647,,,1,Directed
1834,2818,2648,,,1,Directed
1835,3073,2649,,,1,Directed
1837,2952,2650,,,1,Directed
1838,2700,2651,,,1,Directed
1840,1937,2652,,,1,Directed
1840,3484,2653,,,1,Directed
1840,3035,2654,,,1,Directed
1841,2217,2655,,,1,Directed
1843,2913,2656,,,1,Directed
1844,3965,2657,,,1,Directed
1845,1878,2658,,,1,Directed
1847,1956,2659,,,1,Directed
1847,2802,2660,,,1,Directed
1849,3115,2661,,,1,Directed
1850,3942,2662,,,1,Directed
1851,1984,2663,,,1,Directed
1851,2738,2664,,,1,Directed
1851,3472,2665,,,1,Directed
1851,2829,2666,,,1,Directed
1851,3700,2667,,,1,Directed
1851,3433,2668,,,1,Directed
1851,1937,2669,,,1,Directed
1854,2518,2670,,,1,Directed
1857,1937,2671,,,1,Directed
1857,2012,2672,,,1,Directed
1857,3263,2673,,,1,Directed
1858,3656,2674,,,1,Directed
1858,3022,2675,,,1,Directed
1858,2335,2676,,,1,Directed
1858,3841,2677,,,1,Directed
1859,2467,2678,,,1,Directed
1861,2217,2679,,,1,Directed
1862,2839,2680,,,1,Directed
1862,3244,2681,,,1,Directed
1862,1937,2682,,,1,Directed
1862,1962,2683,,,1,Directed
1862,3613,2684,,,1,Directed
1863,2047,2685,,,1,Directed
1864,2248,2686,,,1,Directed
1867,3104,2687,,,1,Directed
1868,3726,2688,,,1,Directed
1869,3281,2689,,,1,Directed
1870,3561,2690,,,1,Directed
1870,3376,2691,,,1,Directed
1870,3358,2692,,,1,Directed
1873,2780,2693,,,1,Directed
1874,2290,2694,,,1,Directed
1875,2167,2695,,,1,Directed
1876,3727,2696,,,1,Directed
1877,3092,2697,,,1,Directed
1878,1937,2698,,,1,Directed
1878,1910,2699,,,1,Directed
1878,2893,2700,,,1,Directed
1879,2486,2701,,,1,Directed
1880,2649,2702,,,1,Directed
1881,3857,2703,,,1,Directed
1883,3105,2704,,,1,Directed
1883,3498,2705,,,1,Directed
1884,3934,2706,,,1,Directed
1885,2997,2707,,,1,Directed
1887,3588,2708,,,1,Directed
1887,3715,2709,,,1,Directed
1888,3193,2710,,,1,Directed
1889,2884,2711,,,1,Directed
1889,2055,2712,,,1,Directed
1893,3726,2713,,,1,Directed
1894,3076,2714,,,1,Directed
1895,2656,2715,,,1,Directed
1896,2335,2716,,,1,Directed
1898,2040,2717,,,1,Directed
1900,3876,2718,,,1,Directed
1901,3305,2719,,,1,Directed
1902,2289,2720,,,1,Directed
1903,2687,2721,,,1,Directed
1904,2700,2722,,,1,Directed
1905,3648,2723,,,1,Directed
1906,3942,2724,,,1,Directed
1908,1954,2725,,,1,Directed
1909,3006,2726,,,1,Directed
1911,3119,2727,,,1,Directed
1912,2321,2728,,,1,Directed
1914,2450,2729,,,1,Directed
1914,2866,2730,,,1,Directed
1914,2478,2731,,,1,Directed
1914,2792,2732,,,1,Directed
1916,3867,2733,,,1,Directed
1918,3407,2734,,,1,Directed
1920,2217,2735,,,1,Directed
1922,3848,2736,,,1,Directed
1923,2217,2737,,,1,Directed
1924,3520,2738,,,1,Directed
1927,1978,2739,,,1,Directed
1928,2291,2740,,,1,Directed
1930,2850,2741,,,1,Directed
1930,1981,2742,,,1,Directed
1930,3676,2743,,,1,Directed
1930,3006,2744,,,1,Directed
1932,3316,2745,,,1,Directed
1933,2789,2746,,,1,Directed
1934,3726,2747,,,1,Directed
1936,3871,2748,,,1,Directed
1937,2859,2749,,,1,Directed
1937,3263,2750,,,1,Directed
1937,3407,2751,,,1,Directed
1937,3417,2752,,,1,Directed
1937,2402,2753,,,1,Directed
1937,2383,2754,,,1,Directed
1937,2222,2755,,,1,Directed
1937,2286,2756,,,1,Directed
1937,2167,2757,,,1,Directed
1937,3022,2758,,,1,Directed
1937,3832,2759,,,1,Directed
1937,2792,2760,,,1,Directed
1937,3116,2761,,,1,Directed
1937,2897,2762,,,1,Directed
1937,2593,2763,,,1,Directed
1937,2294,2764,,,1,Directed
1937,3092,2765,,,1,Directed
1937,2992,2766,,,1,Directed
1937,2062,2767,,,1,Directed
1937,2296,2768,,,1,Directed
1937,3727,2769,,,1,Directed
1937,3006,2770,,,1,Directed
1937,2116,2771,,,1,Directed
1937,2978,2772,,,1,Directed
1937,2671,2773,,,1,Directed
1937,2389,2774,,,1,Directed
1937,2955,2775,,,1,Directed
1937,2169,2776,,,1,Directed
1937,1999,2777,,,1,Directed
1937,3531,2778,,,1,Directed
1937,2108,2779,,,1,Directed
1937,2678,2780,,,1,Directed
1937,2008,2781,,,1,Directed
1937,3559,2782,,,1,Directed
1937,3290,2783,,,1,Directed
1937,3622,2784,,,1,Directed
1937,2065,2785,,,1,Directed
1937,3846,2786,,,1,Directed
1937,2790,2787,,,1,Directed
1937,2305,2788,,,1,Directed
1937,3327,2789,,,1,Directed
1937,3470,2790,,,1,Directed
1937,3560,2791,,,1,Directed
1937,2489,2792,,,1,Directed
1937,3726,2793,,,1,Directed
1937,3750,2794,,,1,Directed
1937,3599,2795,,,1,Directed
1937,2014,2796,,,1,Directed
1937,2139,2797,,,1,Directed
1937,3541,2798,,,1,Directed
1937,3261,2799,,,1,Directed
1937,3689,2800,,,1,Directed
1937,2974,2801,,,1,Directed
1937,3854,2802,,,1,Directed
1937,3455,2803,,,1,Directed
1937,2960,2804,,,1,Directed
1937,3106,2805,,,1,Directed
1937,3942,2806,,,1,Directed
1937,3548,2807,,,1,Directed
1937,2571,2808,,,1,Directed
1937,2302,2809,,,1,Directed
1937,3033,2810,,,1,Directed
1937,3113,2811,,,1,Directed
1937,2659,2812,,,1,Directed
1937,3702,2813,,,1,Directed
1937,3352,2814,,,1,Directed
1937,3197,2815,,,1,Directed
1937,3426,2816,,,1,Directed
1937,3601,2817,,,1,Directed
1937,2633,2818,,,1,Directed
1937,3110,2819,,,1,Directed
1937,2630,2820,,,1,Directed
1937,3486,2821,,,1,Directed
1937,3611,2822,,,1,Directed
1937,2666,2823,,,1,Directed
1937,2416,2824,,,1,Directed
1937,2006,2825,,,1,Directed
1937,3666,2826,,,1,Directed
1937,1946,2827,,,1,Directed
1937,2378,2828,,,1,Directed
1937,3636,2829,,,1,Directed
1937,3059,2830,,,1,Directed
1937,2364,2831,,,1,Directed
1937,2645,2832,,,1,Directed
1937,2303,2833,,,1,Directed
1937,2469,2834,,,1,Directed
1938,3685,2835,,,1,Directed
1938,3231,2836,,,1,Directed
1941,3619,2837,,,1,Directed
1942,3285,2838,,,1,Directed
1943,2700,2839,,,1,Directed
1944,2352,2840,,,1,Directed
1945,2198,2841,,,1,Directed
1948,2380,2842,,,1,Directed
1950,2612,2843,,,1,Directed
1950,3531,2844,,,1,Directed
1952,3679,2845,,,1,Directed
1953,2984,2846,,,1,Directed
1955,3877,2847,,,1,Directed
1955,3726,2848,,,1,Directed
1957,2910,2849,,,1,Directed
1958,2286,2850,,,1,Directed
1959,3772,2851,,,1,Directed
1959,3952,2852,,,1,Directed
1960,2102,2853,,,1,Directed
1964,3726,2854,,,1,Directed
1964,2488,2855,,,1,Directed
1965,2605,2856,,,1,Directed
1966,2025,2857,,,1,Directed
1967,2649,2858,,,1,Directed
1967,3057,2859,,,1,Directed
1967,3334,2860,,,1,Directed
1968,2409,2861,,,1,Directed
1969,3531,2862,,,1,Directed
1969,2212,2863,,,1,Directed
1969,3407,2864,,,1,Directed
1971,3300,2865,,,1,Directed
1972,3442,2866,,,1,Directed
1973,2792,2867,,,1,Directed
1974,2202,2868,,,1,Directed
1975,2100,2869,,,1,Directed
1976,3522,2870,,,1,Directed
1977,3233,2871,,,1,Directed
1978,2474,2872,,,1,Directed
1978,3368,2873,,,1,Directed
1978,2125,2874,,,1,Directed
1979,2237,2875,,,1,Directed
1979,3726,2876,,,1,Directed
1980,3535,2877,,,1,Directed
1980,3057,2878,,,1,Directed
1980,3170,2879,,,1,Directed
1980,3203,2880,,,1,Directed
1980,2132,2881,,,1,Directed
1982,3691,2882,,,1,Directed
1983,2678,2883,,,1,Directed
1984,2611,2884,,,1,Directed
1986,2258,2885,,,1,Directed
1989,2964,2886,,,1,Directed
1990,3546,2887,,,1,Directed
1991,2511,2888,,,1,Directed
1993,3498,2889,,,1,Directed
1994,3695,2890,,,1,Directed
1995,3338,2891,,,1,Directed
1995,2223,2892,,,1,Directed
1997,2685,2893,,,1,Directed
2000,3981,2894,,,1,Directed
2002,3926,2895,,,1,Directed
2004,2461,2896,,,1,Directed
2005,3996,2897,,,1,Directed
2006,3113,2898,,,1,Directed
2006,2716,2899,,,1,Directed
2007,3088,2900,,,1,Directed
2010,3052,2901,,,1,Directed
2013,3092,2902,,,1,Directed
2015,2649,2903,,,1,Directed
2016,3721,2904,,,1,Directed
2019,2217,2905,,,1,Directed
2020,2211,2906,,,1,Directed
2021,2698,2907,,,1,Directed
2021,3316,2908,,,1,Directed
2021,3894,2909,,,1,Directed
2021,3177,2910,,,1,Directed
2021,3261,2911,,,1,Directed
2021,2083,2912,,,1,Directed
2021,3006,2913,,,1,Directed
2022,3369,2914,,,1,Directed
2023,3405,2915,,,1,Directed
2026,3022,2916,,,1,Directed
2026,3974,2917,,,1,Directed
2027,2042,2918,,,1,Directed
2030,3386,2919,,,1,Directed
2031,3733,2920,,,1,Directed
2032,3191,2921,,,1,Directed
2033,3540,2922,,,1,Directed
2035,3726,2923,,,1,Directed
2038,3921,2924,,,1,Directed
2041,3031,2925,,,1,Directed
2041,2893,2926,,,1,Directed
2046,2335,2927,,,1,Directed
2050,3726,2928,,,1,Directed
2051,2378,2929,,,1,Directed
2053,2738,2930,,,1,Directed
2056,2135,2931,,,1,Directed
2057,3830,2932,,,1,Directed
2059,3498,2933,,,1,Directed
2062,3942,2934,,,1,Directed
2063,3328,2935,,,1,Directed
2064,3510,2936,,,1,Directed
2066,3642,2937,,,1,Directed
2066,2718,2938,,,1,Directed
2067,2276,2939,,,1,Directed
2068,2965,2940,,,1,Directed
2070,3300,2941,,,1,Directed
2071,3199,2942,,,1,Directed
2072,2536,2943,,,1,Directed
2073,2198,2944,,,1,Directed
2075,3531,2945,,,1,Directed
2077,2239,2946,,,1,Directed
2077,2496,2947,,,1,Directed
2078,3616,2948,,,1,Directed
2080,3087,2949,,,1,Directed
2082,3531,2950,,,1,Directed
2082,3280,2951,,,1,Directed
2082,3358,2952,,,1,Directed
2083,3243,2953,,,1,Directed
2087,2828,2954,,,1,Directed
2088,2447,2955,,,1,Directed
2091,2413,2956,,,1,Directed
2092,3559,2957,,,1,Directed
2094,3378,2958,,,1,Directed
2095,2097,2959,,,1,Directed
2096,2335,2960,,,1,Directed
2098,2469,2961,,,1,Directed
2099,3607,2962,,,1,Directed
2101,3099,2963,,,1,Directed
2105,3006,2964,,,1,Directed
2107,3498,2965,,,1,Directed
2110,2252,2966,,,1,Directed
2110,3531,2967,,,1,Directed
2110,3942,2968,,,1,Directed
2111,3354,2969,,,1,Directed
2112,2461,2970,,,1,Directed
2112,3806,2971,,,1,Directed
2112,3942,2972,,,1,Directed
2112,3593,2973,,,1,Directed
2113,3903,2974,,,1,Directed
2116,2173,2975,,,1,Directed
2117,2573,2976,,,1,Directed
2118,2486,2977,,,1,Directed
2120,2472,2978,,,1,Directed
2122,3567,2979,,,1,Directed
2123,3115,2980,,,1,Directed
2124,3643,2981,,,1,Directed
2125,3986,2982,,,1,Directed
2128,2630,2983,,,1,Directed
2131,2916,2984,,,1,Directed
2134,3062,2985,,,1,Directed
2135,3464,2986,,,1,Directed
2135,2227,2987,,,1,Directed
2135,3743,2988,,,1,Directed
2135,3624,2989,,,1,Directed
2135,2217,2990,,,1,Directed
2135,3213,2991,,,1,Directed
2135,3006,2992,,,1,Directed
2135,3945,2993,,,1,Directed
2136,2335,2994,,,1,Directed
2139,3910,2995,,,1,Directed
2140,3251,2996,,,1,Directed
2141,3661,2997,,,1,Directed
2144,3930,2998,,,1,Directed
2146,2649,2999,,,1,Directed
2147,3392,3000,,,1,Directed
2148,3354,3001,,,1,Directed
2150,2931,3002,,,1,Directed
2151,2447,3003,,,1,Directed
2152,3846,3004,,,1,Directed
2153,2613,3005,,,1,Directed
2154,3726,3006,,,1,Directed
2154,2498,3007,,,1,Directed
2157,2618,3008,,,1,Directed
2158,2885,3009,,,1,Directed
2159,3257,3010,,,1,Directed
2161,3152,3011,,,1,Directed
2162,2609,3012,,,1,Directed
2162,2789,3013,,,1,Directed
2163,3734,3014,,,1,Directed
2164,2368,3015,,,1,Directed
2165,2217,3016,,,1,Directed
2167,2214,3017,,,1,Directed
2167,3384,3018,,,1,Directed
2167,2924,3019,,,1,Directed
2167,3022,3020,,,1,Directed
2167,3567,3021,,,1,Directed
2167,3942,3022,,,1,Directed
2168,3055,3023,,,1,Directed
2170,3077,3024,,,1,Directed
2171,3122,3025,,,1,Directed
2171,3920,3026,,,1,Directed
2173,2378,3027,,,1,Directed
2173,3062,3028,,,1,Directed
2175,2916,3029,,,1,Directed
2176,2886,3030,,,1,Directed
2176,3724,3031,,,1,Directed
2176,3341,3032,,,1,Directed
2178,2456,3033,,,1,Directed
2179,3325,3034,,,1,Directed
2179,2792,3035,,,1,Directed
2180,3752,3036,,,1,Directed
2180,2479,3037,,,1,Directed
2183,2206,3038,,,1,Directed
2184,3087,3039,,,1,Directed
2184,3261,3040,,,1,Directed
2185,2798,3041,,,1,Directed
2187,2217,3042,,,1,Directed
2189,2545,3043,,,1,Directed
2192,2815,3044,,,1,Directed
2193,3557,3045,,,1,Directed
2196,2649,3046,,,1,Directed
2196,3748,3047,,,1,Directed
2198,3726,3048,,,1,Directed
2198,2766,3049,,,1,Directed
2198,3444,3050,,,1,Directed
2199,3749,3051,,,1,Directed
2200,3977,3052,,,1,Directed
2203,3726,3053,,,1,Directed
2205,2599,3054,,,1,Directed
2208,2509,3055,,,1,Directed
2209,2313,3056,,,1,Directed
2210,3871,3057,,,1,Directed
2211,3000,3058,,,1,Directed
2216,3409,3059,,,1,Directed
2217,3077,3060,,,1,Directed
2217,3327,3061,,,1,Directed
2217,3948,3062,,,1,Directed
2217,3523,3063,,,1,Directed
2217,3726,3064,,,1,Directed
2217,2613,3065,,,1,Directed
2217,3006,3066,,,1,Directed
2217,2423,3067,,,1,Directed
2217,2978,3068,,,1,Directed
2217,3153,3069,,,1,Directed
2217,2828,3070,,,1,Directed
2217,3342,3071,,,1,Directed
2217,3837,3072,,,1,Directed
2217,2301,3073,,,1,Directed
2217,2557,3074,,,1,Directed
2217,2279,3075,,,1,Directed
2217,3463,3076,,,1,Directed
2217,3907,3077,,,1,Directed
2222,3942,3078,,,1,Directed
2224,3867,3079,,,1,Directed
2227,3211,3080,,,1,Directed
2233,3803,3081,,,1,Directed
2234,3300,3082,,,1,Directed
2235,3992,3083,,,1,Directed
2235,3717,3084,,,1,Directed
2238,3887,3085,,,1,Directed
2242,3466,3086,,,1,Directed
2243,2275,3087,,,1,Directed
2244,2848,3088,,,1,Directed
2246,3363,3089,,,1,Directed
2246,3374,3090,,,1,Directed
2247,2419,3091,,,1,Directed
2248,3726,3092,,,1,Directed
2249,2612,3093,,,1,Directed
2249,3483,3094,,,1,Directed
2251,3651,3095,,,1,Directed
2253,2898,3096,,,1,Directed
2254,3514,3097,,,1,Directed
2255,2873,3098,,,1,Directed
2258,3942,3099,,,1,Directed
2260,2279,3100,,,1,Directed
2261,2677,3101,,,1,Directed
2263,3149,3102,,,1,Directed
2264,3423,3103,,,1,Directed
2265,3673,3104,,,1,Directed
2267,2886,3105,,,1,Directed
2270,2334,3106,,,1,Directed
2271,2342,3107,,,1,Directed
2272,3101,3108,,,1,Directed
2274,2700,3109,,,1,Directed
2275,3655,3110,,,1,Directed
2275,3828,3111,,,1,Directed
2275,2885,3112,,,1,Directed
2277,3301,3113,,,1,Directed
2278,3726,3114,,,1,Directed
2278,3627,3115,,,1,Directed
2282,3942,3116,,,1,Directed
2282,2789,3117,,,1,Directed
2284,3244,3118,,,1,Directed
2286,2570,3119,,,1,Directed
2286,2299,3120,,,1,Directed
2286,2579,3121,,,1,Directed
2286,2812,3122,,,1,Directed
2286,3867,3123,,,1,Directed
2287,3223,3124,,,1,Directed
2288,3205,3125,,,1,Directed
2289,2294,3126,,,1,Directed
2290,2564,3127,,,1,Directed
2291,3524,3128,,,1,Directed
2291,2927,3129,,,1,Directed
2291,3281,3130,,,1,Directed
2291,2789,3131,,,1,Directed
2291,3693,3132,,,1,Directed
2292,3471,3133,,,1,Directed
2294,2792,3134,,,1,Directed
2294,3907,3135,,,1,Directed
2295,2311,3136,,,1,Directed
2296,3325,3137,,,1,Directed
2296,3062,3138,,,1,Directed
2296,2541,3139,,,1,Directed
2296,3344,3140,,,1,Directed
2298,3370,3141,,,1,Directed
2299,3810,3142,,,1,Directed
2299,2305,3143,,,1,Directed
2300,3726,3144,,,1,Directed
2304,2908,3145,,,1,Directed
2305,3596,3146,,,1,Directed
2305,2792,3147,,,1,Directed
2309,3350,3148,,,1,Directed
2310,2978,3149,,,1,Directed
2310,2583,3150,,,1,Directed
2312,2468,3151,,,1,Directed
2315,3142,3152,,,1,Directed
2318,2864,3153,,,1,Directed
2320,2410,3154,,,1,Directed
2324,3072,3155,,,1,Directed
2325,3728,3156,,,1,Directed
2325,3062,3157,,,1,Directed
2325,2680,3158,,,1,Directed
2329,2372,3159,,,1,Directed
2330,3707,3160,,,1,Directed
2332,2824,3161,,,1,Directed
2334,2761,3162,,,1,Directed
2334,3582,3163,,,1,Directed
2334,2392,3164,,,1,Directed
2334,2458,3165,,,1,Directed
2334,3563,3166,,,1,Directed
2335,2538,3167,,,1,Directed
2335,2580,3168,,,1,Directed
2335,2440,3169,,,1,Directed
2335,3607,3170,,,1,Directed
2337,3625,3171,,,1,Directed
2338,3073,3172,,,1,Directed
2339,2736,3173,,,1,Directed
2339,2831,3174,,,1,Directed
2339,3244,3175,,,1,Directed
2341,3500,3176,,,1,Directed
2342,3014,3177,,,1,Directed
2347,2601,3178,,,1,Directed
2348,3531,3179,,,1,Directed
2348,3040,3180,,,1,Directed
2349,2486,3181,,,1,Directed
2350,3703,3182,,,1,Directed
2354,2385,3183,,,1,Directed
2356,3705,3184,,,1,Directed
2359,3942,3185,,,1,Directed
2361,2994,3186,,,1,Directed
2363,3933,3187,,,1,Directed
2364,2556,3188,,,1,Directed
2364,2401,3189,,,1,Directed
2366,2378,3190,,,1,Directed
2369,2493,3191,,,1,Directed
2370,3615,3192,,,1,Directed
2371,2700,3193,,,1,Directed
2372,3216,3194,,,1,Directed
2375,3803,3195,,,1,Directed
2378,2711,3196,,,1,Directed
2378,3140,3197,,,1,Directed
2378,2684,3198,,,1,Directed
2378,2425,3199,,,1,Directed
2378,2683,3200,,,1,Directed
2379,3309,3201,,,1,Directed
2381,3891,3202,,,1,Directed
2382,2639,3203,,,1,Directed
2382,3726,3204,,,1,Directed
2386,3942,3205,,,1,Directed
2389,3581,3206,,,1,Directed
2389,3634,3207,,,1,Directed
2390,3509,3208,,,1,Directed
2391,3566,3209,,,1,Directed
2391,2978,3210,,,1,Directed
2394,3615,3211,,,1,Directed
2396,3166,3212,,,1,Directed
2399,3378,3213,,,1,Directed
2399,2792,3214,,,1,Directed
2400,2517,3215,,,1,Directed
2402,3867,3216,,,1,Directed
2403,3942,3217,,,1,Directed
2403,3940,3218,,,1,Directed
2404,3942,3219,,,1,Directed
2405,3942,3220,,,1,Directed
2406,2533,3221,,,1,Directed
2407,2982,3222,,,1,Directed
2409,2667,3223,,,1,Directed
2409,3097,3224,,,1,Directed
2409,3942,3225,,,1,Directed
2411,3407,3226,,,1,Directed
2415,3112,3227,,,1,Directed
2416,3022,3228,,,1,Directed
2417,2646,3229,,,1,Directed
2418,3490,3230,,,1,Directed
2418,3867,3231,,,1,Directed
2418,3173,3232,,,1,Directed
2420,3587,3233,,,1,Directed
2422,2466,3234,,,1,Directed
2424,2749,3235,,,1,Directed
2426,3164,3236,,,1,Directed
2429,2578,3237,,,1,Directed
2430,3325,3238,,,1,Directed
2431,2700,3239,,,1,Directed
2435,3322,3240,,,1,Directed
2437,3726,3241,,,1,Directed
2438,3472,3242,,,1,Directed
2439,3942,3243,,,1,Directed
2441,3212,3244,,,1,Directed
2447,2701,3245,,,1,Directed
2451,3942,3246,,,1,Directed
2453,3690,3247,,,1,Directed
2454,3229,3248,,,1,Directed
2454,3942,3249,,,1,Directed
2455,2507,3250,,,1,Directed
2459,2490,3251,,,1,Directed
2460,3973,3252,,,1,Directed
2464,3717,3253,,,1,Directed
2466,2975,3254,,,1,Directed
2466,3063,3255,,,1,Directed
2466,3481,3256,,,1,Directed
2469,3300,3257,,,1,Directed
2470,3870,3258,,,1,Directed
2471,3047,3259,,,1,Directed
2472,2876,3260,,,1,Directed
2472,2769,3261,,,1,Directed
2474,3584,3262,,,1,Directed
2476,3693,3263,,,1,Directed
2482,2777,3264,,,1,Directed
2483,3867,3265,,,1,Directed
2485,3384,3266,,,1,Directed
2486,2626,3267,,,1,Directed
2486,3726,3268,,,1,Directed
2486,3252,3269,,,1,Directed
2487,3472,3270,,,1,Directed
2487,3559,3271,,,1,Directed
2491,3006,3272,,,1,Directed
2492,2920,3273,,,1,Directed
2495,3825,3274,,,1,Directed
2497,3942,3275,,,1,Directed
2497,2630,3276,,,1,Directed
2497,3022,3277,,,1,Directed
2499,2885,3278,,,1,Directed
2500,2678,3279,,,1,Directed
2500,3358,3280,,,1,Directed
2500,2750,3281,,,1,Directed
2500,3673,3282,,,1,Directed
2501,3354,3283,,,1,Directed
2501,3120,3284,,,1,Directed
2501,3763,3285,,,1,Directed
2502,3095,3286,,,1,Directed
2502,3913,3287,,,1,Directed
2502,3942,3288,,,1,Directed
2502,3639,3289,,,1,Directed
2503,3942,3290,,,1,Directed
2504,2600,3291,,,1,Directed
2505,3660,3292,,,1,Directed
2506,3915,3293,,,1,Directed
2507,3732,3294,,,1,Directed
2507,3377,3295,,,1,Directed
2510,3062,3296,,,1,Directed
2512,3125,3297,,,1,Directed
2513,2803,3298,,,1,Directed
2515,2943,3299,,,1,Directed
2516,3378,3300,,,1,Directed
2520,3527,3301,,,1,Directed
2521,2710,3302,,,1,Directed
2527,3203,3303,,,1,Directed
2529,3025,3304,,,1,Directed
2530,3779,3305,,,1,Directed
2531,3067,3306,,,1,Directed
2532,3632,3307,,,1,Directed
2534,3954,3308,,,1,Directed
2536,3447,3309,,,1,Directed
2536,2678,3310,,,1,Directed
2536,3335,3311,,,1,Directed
2537,3617,3312,,,1,Directed
2537,2965,3313,,,1,Directed
2540,2639,3314,,,1,Directed
2541,3388,3315,,,1,Directed
2541,3635,3316,,,1,Directed
2542,3136,3317,,,1,Directed
2544,2978,3318,,,1,Directed
2544,2808,3319,,,1,Directed
2548,3726,3320,,,1,Directed
2552,3942,3321,,,1,Directed
2553,3363,3322,,,1,Directed
2556,3407,3323,,,1,Directed
2556,2613,3324,,,1,Directed
2558,3371,3325,,,1,Directed
2558,3263,3326,,,1,Directed
2559,2978,3327,,,1,Directed
2560,3273,3328,,,1,Directed
2563,2987,3329,,,1,Directed
2566,2678,3330,,,1,Directed
2568,2738,3331,,,1,Directed
2569,2621,3332,,,1,Directed
2572,2753,3333,,,1,Directed
2573,2662,3334,,,1,Directed
2574,3006,3335,,,1,Directed
2576,3807,3336,,,1,Directed
2577,3395,3337,,,1,Directed
2578,2967,3338,,,1,Directed
2581,3926,3339,,,1,Directed
2584,3354,3340,,,1,Directed
2585,3097,3341,,,1,Directed
2585,3726,3342,,,1,Directed
2589,3957,3343,,,1,Directed
2590,3244,3344,,,1,Directed
2596,2789,3345,,,1,Directed
2596,3867,3346,,,1,Directed
2598,2978,3347,,,1,Directed
2601,3094,3348,,,1,Directed
2602,3062,3349,,,1,Directed
2602,3507,3350,,,1,Directed
2602,3225,3351,,,1,Directed
2603,3765,3352,,,1,Directed
2604,3785,3353,,,1,Directed
2607,3942,3354,,,1,Directed
2608,3781,3355,,,1,Directed
2609,3407,3356,,,1,Directed
2609,3456,3357,,,1,Directed
2610,3726,3358,,,1,Directed
2612,3006,3359,,,1,Directed
2612,3606,3360,,,1,Directed
2613,3172,3361,,,1,Directed
2614,3141,3362,,,1,Directed
2615,2885,3363,,,1,Directed
2616,3477,3364,,,1,Directed
2621,3041,3365,,,1,Directed
2625,2869,3366,,,1,Directed
2630,3402,3367,,,1,Directed
2630,3757,3368,,,1,Directed
2632,2723,3369,,,1,Directed
2632,2978,3370,,,1,Directed
2632,3974,3371,,,1,Directed
2636,3726,3372,,,1,Directed
2637,2978,3373,,,1,Directed
2638,3669,3374,,,1,Directed
2641,3903,3375,,,1,Directed
2643,2792,3376,,,1,Directed
2644,3498,3377,,,1,Directed
2645,2857,3378,,,1,Directed
2646,2700,3379,,,1,Directed
2647,2878,3380,,,1,Directed
2649,3615,3381,,,1,Directed
2649,2652,3382,,,1,Directed
2649,3591,3383,,,1,Directed
2649,2806,3384,,,1,Directed
2649,3006,3385,,,1,Directed
2649,3354,3386,,,1,Directed
2649,3892,3387,,,1,Directed
2649,3942,3388,,,1,Directed
2650,2911,3389,,,1,Directed
2653,3077,3390,,,1,Directed
2654,3176,3391,,,1,Directed
2655,2996,3392,,,1,Directed
2662,3901,3393,,,1,Directed
2663,3097,3394,,,1,Directed
2663,3880,3395,,,1,Directed
2665,3346,3396,,,1,Directed
2668,3808,3397,,,1,Directed
2669,2893,3398,,,1,Directed
2670,3117,3399,,,1,Directed
2672,3910,3400,,,1,Directed
2673,3006,3401,,,1,Directed
2674,2768,3402,,,1,Directed
2675,3263,3403,,,1,Directed
2675,3884,3404,,,1,Directed
2677,3942,3405,,,1,Directed
2678,3981,3406,,,1,Directed
2678,3092,3407,,,1,Directed
2678,2827,3408,,,1,Directed
2678,3680,3409,,,1,Directed
2678,3244,3410,,,1,Directed
2678,3641,3411,,,1,Directed
2678,3661,3412,,,1,Directed
2678,3792,3413,,,1,Directed
2678,3247,3414,,,1,Directed
2679,3380,3415,,,1,Directed
2681,3726,3416,,,1,Directed
2682,3279,3417,,,1,Directed
2683,3421,3418,,,1,Directed
2690,3315,3419,,,1,Directed
2691,3304,3420,,,1,Directed
2692,3473,3421,,,1,Directed
2694,3158,3422,,,1,Directed
2695,3813,3423,,,1,Directed
2699,3446,3424,,,1,Directed
2700,2950,3425,,,1,Directed
2700,3491,3426,,,1,Directed
2700,3349,3427,,,1,Directed
2700,3664,3428,,,1,Directed
2702,3407,3429,,,1,Directed
2706,2738,3430,,,1,Directed
2707,3182,3431,,,1,Directed
2712,3629,3432,,,1,Directed
2715,3727,3433,,,1,Directed
2717,3376,3434,,,1,Directed
2719,2738,3435,,,1,Directed
2721,3354,3436,,,1,Directed
2723,3386,3437,,,1,Directed
2724,2978,3438,,,1,Directed
2724,3218,3439,,,1,Directed
2726,3553,3440,,,1,Directed
2728,3942,3441,,,1,Directed
2728,3867,3442,,,1,Directed
2731,3942,3443,,,1,Directed
2732,3092,3444,,,1,Directed
2734,2978,3445,,,1,Directed
2737,3915,3446,,,1,Directed
2737,3966,3447,,,1,Directed
2738,3484,3448,,,1,Directed
2738,3867,3449,,,1,Directed
